Event_name,Event_Location,Event_Date,Event_url,Event_Fighter_name,Event_Fighter_Outcome,Event_Fighter_KD,Event_Fighter_STR,Event_Fighter_TD,Event_Fighter_SUB,Event_Fighter_Weight_Class,Event_Fighter_Round,Event_Fighter_Method,Event_Fighter_Method_note,Event_Fighter_Time
UFC Fight Night: Jacare vs Mousasi,"Ledyard, Connecticut, USA",5-Sep-14,http://ufcstats.com/event-details/9bcfb40dbcd50568,Chris Camozzi,,0,67,0,0,Middleweight,3,S-DEC,,5:00
UFC Fight Night: Jacare vs Mousasi,"Ledyard, Connecticut, USA",5-Sep-14,http://ufcstats.com/event-details/9bcfb40dbcd50568,Chris Beal,win,0,45,3,1,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Jacare vs Mousasi,"Ledyard, Connecticut, USA",5-Sep-14,http://ufcstats.com/event-details/9bcfb40dbcd50568,Tateki Matsuda,,0,41,0,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Jacare vs Mousasi,"Ledyard, Connecticut, USA",5-Sep-14,http://ufcstats.com/event-details/9bcfb40dbcd50568,Chas Skelly,win,0,13,4,7,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Jacare vs Mousasi,"Ledyard, Connecticut, USA",5-Sep-14,http://ufcstats.com/event-details/9bcfb40dbcd50568,Sean Soriano,,0,24,0,0,Featherweight,3,U-DEC,,5:00
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,TJ Dillashaw,win,1,151,2,0,Bantamweight,5,KO/TKO,Kick,2:20
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Joe Soto,,0,62,0,0,Bantamweight,5,KO/TKO,Kick,2:20
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Tony Ferguson,win,0,23,0,1,Lightweight,3,S-DEC,,5:00
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Danny Castillo,,0,23,2,1,Lightweight,3,S-DEC,,5:00
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Bethe Correia,win,0,68,0,0,Women's Bantamweight,2,KO/TKO,Punches,1:56
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Shayna Baszler,,0,8,1,1,Women's Bantamweight,2,KO/TKO,Punches,1:56
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Diego Ferreira,win,1,25,0,2,Lightweight,2,KO/TKO,Punch,1:53
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Ramsey Nijem,,0,18,2,0,Lightweight,2,KO/TKO,Punch,1:53
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Yancy Medeiros,win,0,29,0,2,Lightweight,2,SUB,Bulldog Choke,1:54
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Damon Jackson,,0,20,0,0,Lightweight,2,SUB,Bulldog Choke,1:54
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Derek Brunson,win,0,12,4,1,Middleweight,3,U-DEC,,5:00
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Lorenz Larkin,,0,20,0,0,Middleweight,3,U-DEC,,5:00
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Anthony Hamilton,win,0,60,5,0,Heavyweight,2,KO/TKO,Punches,4:17
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Ruan Potts,,0,10,0,0,Heavyweight,2,KO/TKO,Punches,4:17
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Chris Wade,win,0,0,1,1,Lightweight,1,SUB,Guillotine Choke,1:12
UFC 177: Dillashaw vs Soto,"Sacramento, California, USA",30-Aug-14,http://ufcstats.com/event-details/269d103c96a4c3a5,Cain Carrizosa,,0,0,0,0,Lightweight,1,SUB,Guillotine Choke,1:12
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Rafael Dos Anjos,win,1,18,0,0,Lightweight,1,KO/TKO,Punch,2:31
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Benson Henderson,,0,10,0,0,Lightweight,1,KO/TKO,Punch,2:31
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Jordan Mein,win,1,10,0,0,Welterweight,1,KO/TKO,Punch,1:12
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Mike Pyle,,0,2,0,0,Welterweight,1,KO/TKO,Punch,1:12
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Thales Leites,win,1,18,0,0,Middleweight,2,KO/TKO,Punch,0:20
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Francis Carmont,,0,18,0,0,Middleweight,2,KO/TKO,Punch,0:20
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Max Holloway,win,0,124,0,0,Catch Weight,3,KO/TKO,Punches,3:47
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Clay Collard,,0,70,1,0,Catch Weight,3,KO/TKO,Punches,3:47
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,James Vick,win,1,77,0,0,Lightweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Valmir Lazaro,,0,91,4,0,Lightweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Chas Skelly,win,0,2,1,1,Featherweight,1,SUB,Rear Naked Choke,2:35
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Tom Niinimaki,,0,1,0,1,Featherweight,1,SUB,Rear Naked Choke,2:35
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Neil Magny,win,0,39,3,0,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Alex Garcia,,0,5,3,0,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Beneil Dariush,win,0,26,2,1,Lightweight,2,SUB,Arm Triangle,3:38
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Anthony Rocco Martin,,0,34,1,0,Lightweight,2,SUB,Arm Triangle,3:38
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Matt Hobar,win,0,63,6,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Aaron Phillips,,0,38,0,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Ben Saunders,win,0,4,0,2,Welterweight,1,SUB,Omoplata,2:18
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Chris Heatherly,,0,4,1,0,Welterweight,1,SUB,Omoplata,2:18
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Wilson Reis,win,0,22,9,1,Flyweight,3,U-DEC,,5:00
UFC Fight Night: Henderson vs Dos Anjos,"Tulsa, Oklahoma, USA",23-Aug-14,http://ufcstats.com/event-details/063649e21bc9d6d5,Joby Sanchez,,1,20,0,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Michael Bisping,win,1,92,0,0,Middleweight,4,KO/TKO,Knee,0:57
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Cung Le,,0,38,0,0,Middleweight,4,KO/TKO,Knee,0:57
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Tyron Woodley,win,1,13,0,0,Welterweight,1,KO/TKO,Punch,1:01
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Dong Hyun Kim,,0,2,0,0,Welterweight,1,KO/TKO,Punch,1:01
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Zhang Lipeng,win,0,19,2,1,Lightweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Brendan O'Reilly,,0,15,0,0,Lightweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Guangyou Ning,win,0,31,2,1,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Jianping Yang,,0,21,1,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Sai Wang,win,0,64,0,0,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Danny Mitchell,,0,58,0,1,Welterweight,3,U-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Alberto Mina,win,1,34,0,0,Welterweight,1,KO/TKO,Punch,4:17
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Shinsho Anzai,,0,31,1,0,Welterweight,1,KO/TKO,Punch,4:17
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Yuta Sasaki,win,0,5,0,1,Bantamweight,1,SUB,Rear Naked Choke,1:06
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Roland Delorme,,0,1,0,0,Bantamweight,1,SUB,Rear Naked Choke,1:06
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Colby Covington,win,0,11,2,0,Welterweight,1,KO/TKO,Punches,4:50
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Anying Wang,,0,0,0,0,Welterweight,1,KO/TKO,Punches,4:50
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Royston Wee,win,0,18,3,0,Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Yao Zhikui,,0,27,0,0,Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Milana Dudieva,win,0,11,2,0,Women's Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bisping vs Le,"Macau, China",23-Aug-14,http://ufcstats.com/event-details/770b9d4813c25902,Elizabeth Phillips,,0,25,0,0,Women's Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Ryan Bader,win,0,24,9,1,Light Heavyweight,5,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Ovince Saint Preux,,0,24,2,0,Light Heavyweight,5,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Ross Pearson,win,1,26,0,0,Lightweight,2,KO/TKO,Punch,1:35
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Gray Maynard,,0,15,2,0,Lightweight,2,KO/TKO,Punch,1:35
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Tim Boetsch,win,2,14,1,0,Middleweight,2,KO/TKO,Punch,3:18
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Brad Tavares,,0,24,0,0,Middleweight,2,KO/TKO,Punch,3:18
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Alan Jouban,win,1,25,0,0,Welterweight,1,KO/TKO,Punch,4:23
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Seth Baczynski,,0,25,1,0,Welterweight,1,KO/TKO,Punch,4:23
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Shawn Jordan,win,0,32,3,0,Heavyweight,3,KO/TKO,Punches,2:03
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Jack May,,0,20,0,0,Heavyweight,3,KO/TKO,Punches,2:03
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Thiago Tavares,win,0,18,2,1,Featherweight,1,SUB,Rear Naked Choke,4:27
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Robert Peralta,,0,0,0,0,Featherweight,1,SUB,Rear Naked Choke,4:27
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Jussier Formiga,win,0,11,2,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Zach Makovsky,,0,25,1,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Sara McMann,win,0,38,5,0,Women's Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Lauren Murphy,,0,48,0,0,Women's Bantamweight,3,S-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Tom Watson,win,0,85,0,0,Middleweight,3,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Sam Alvey,,0,82,0,0,Middleweight,3,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Frankie Saenz,win,0,67,5,0,Bantamweight,3,U-DEC,,5:00
UFC Fight Night: Bader vs Saint Preux,"Bangor, Maine, USA",16-Aug-14,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Nolan Ticman,,0,25,0,0,Bantamweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Robbie Lawler,win,0,80,2,0,Welterweight,5,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Matt Brown,,0,82,2,0,Welterweight,5,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Anthony Johnson,win,1,8,0,0,Light Heavyweight,1,KO/TKO,Punch,0:44
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Rogerio Nogueira,,0,0,0,0,Light Heavyweight,1,KO/TKO,Punch,0:44
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Dennis Bermudez,win,0,47,2,1,Featherweight,2,SUB,Rear Naked Choke,2:57
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Clay Guida,,0,28,0,0,Featherweight,2,SUB,Rear Naked Choke,2:57
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Bobby Green,win,0,59,0,0,Lightweight,3,S-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Josh Thomson,,0,45,0,0,Lightweight,3,S-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Jorge Masvidal,win,0,51,2,2,Lightweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Daron Cruickshank,,1,19,2,1,Lightweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Patrick Cummins,win,0,73,10,0,Light Heavyweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Kyle Kingsbury,,0,22,0,0,Light Heavyweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Tim Means,win,0,85,1,0,Welterweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Hernani Perpetuo,,0,61,0,0,Welterweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Mike de la Torre,nc,0,6,0,0,Featherweight,1,Overturned,,1:39
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Brian Ortega,nc,0,3,1,2,Featherweight,1,Overturned,,1:39
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Tiago dos Santos e Silva,win,0,62,0,0,Lightweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Akbarh Arreola,,0,30,2,0,Lightweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Gilbert Burns,win,0,44,2,0,Welterweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Andreas Stahl,,0,41,0,0,Welterweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Joanna Jedrzejczyk,win,0,46,0,0,Women's Strawweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Juliana Lima,,0,18,1,0,Women's Strawweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Noad Lahat,win,0,26,4,2,Featherweight,3,U-DEC,,5:00
UFC on FOX: Lawler vs Brown,"San Jose, California, USA",26-Jul-14,http://ufcstats.com/event-details/05fbfe628658c538,Steven Siler,,0,35,0,0,Featherweight,3,U-DEC,,5:00
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Conor McGregor,win,1,18,1,0,Featherweight,1,KO/TKO,Punch,4:05
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Diego Brandao,,0,9,0,1,Featherweight,1,KO/TKO,Punch,4:05
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Gunnar Nelson,win,0,13,1,1,Welterweight,2,SUB,Rear Naked Choke,4:48
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Zak Cummings,,0,18,0,0,Welterweight,2,SUB,Rear Naked Choke,4:48
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Ian McCall,win,0,56,3,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Brad Pickett,,0,22,0,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Norman Parke,win,0,34,2,0,Lightweight,2,KO/TKO,Punches,3:41
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Naoyuki Kotani,,0,8,0,0,Lightweight,2,KO/TKO,Punches,3:41
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Ilir Latifi,win,0,16,1,0,Light Heavyweight,1,KO/TKO,Punch,2:07
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Chris Dempsey,,0,1,0,0,Light Heavyweight,1,KO/TKO,Punch,2:07
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Neil Seery,win,1,60,2,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Phil Harris,,0,40,2,0,Flyweight,3,U-DEC,,5:00
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Cathal Pendred,win,0,11,3,1,Middleweight,2,SUB,Rear Naked Choke,3:33
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Mike King,,1,38,1,2,Middleweight,2,SUB,Rear Naked Choke,3:33
UFC Fight Night: McGregor vs Brandao,"Dublin, Leinster, Ireland",19-Jul-14,http://ufcstats.com/event-details/073eee4e62f0d988,Trevor Smith,win,0,42,2,2,Middleweight,3,U-DEC,,5:00
